DateTime;Load;PV;EV;P_loss;T_set
2021-04-02 20:15:00;0.0002490986185279;0.0;0.0;2.7385766957904383;21.5
2021-04-02 20:30:00;0.000196012027694;0.0;0.0;2.987231978683307;21.5
2021-04-02 20:45:00;0.0001643642523893;0.0;0.0;3.2005075899408624;21.5
2021-04-02 21:00:00;6.533734256473125e-05;0.0;0.0;3.0471686476352136;19.5
2021-04-02 21:15:00;5.717017474413988e-05;0.0;0.0;2.9070912969240337;20.3
2021-04-02 21:30:00;9.188063798165334e-05;0.0;0.0;2.7795836645399827;21.5
2021-04-02 21:45:00;7.799645268664792e-05;0.0;0.0;2.8213579650875165;19.1
2021-04-02 22:00:00;3.899822634332397e-05;0.0;0.0;2.857472122531602;15.5
2021-04-02 22:15:00;3.379165685769694e-05;0.0;0.0;2.7386268776388722;15.5
2021-04-02 22:30:00;3.532300082405784e-05;0.0;0.0;2.6516359326589707;17.5
2021-04-02 22:45:00;3.695643438817612e-05;0.0;0.0;3.097395145060719;21.5
2021-04-02 23:00:00;3.8487778354537005e-05;0.0;0.0;3.2668923543716826;21.5
2021-04-02 23:15:00;4.001912232089789e-05;0.0;0.0;3.1142189349648497;18.3
2021-04-02 23:30:00;4.165255588501617e-05;0.0;0.0;2.975337994091886;15.5
2021-04-02 23:45:00;4.328598944913445e-05;0.0;0.0;2.8491077697034304;15.5
2021-04-03 00:00:00;4.451106462222316e-05;0.0;0.0;2.7417524582845787;15.5
2021-04-03 00:15:00;4.614449818634144e-05;0.0;0.0;2.642785577865344;15.5
2021-04-03 00:30:00;4.7777931750459726e-05;0.0;0.0;2.5521142173217033;15.5
2021-04-03 00:45:00;4.941136531457801e-05;0.0;0.0;2.4692222041345437;15.5
2021-04-03 01:00:00;5.104479887869628e-05;0.0;0.0;2.393679795756465;15.5
2021-04-03 01:15:00;5.2269874051785e-05;0.0;0.0;2.3243601856739313;15.5
2021-04-03 01:30:00;5.390330761590328e-05;0.0;0.0;2.260679978552878;15.5
2021-04-03 01:45:00;5.553674118002157e-05;0.0;0.0;2.2020946746413963;15.5
2021-04-03 02:00:00;5.717017474413988e-05;0.0;0.0;2.155322672408432;15.5
2021-04-03 02:15:00;5.880360830825814e-05;0.0;0.0;2.1108977334066434;15.5
2021-04-03 02:30:00;6.002868348134684e-05;0.0;0.0;2.0693099022173773;15.5
2021-04-03 02:45:00;6.166211704546511e-05;0.0;0.0;2.0305826079759988;15.5
2021-04-03 03:00:00;6.32955506095834e-05;0.0;0.0;2.0066216389165503;15.5
2021-04-03 03:15:00;6.492898417370168e-05;0.0;0.0;1.981971450797478;15.5
2021-04-03 03:30:00;6.656241773781997e-05;0.0;0.0;1.9579210224360482;15.5
2021-04-03 03:45:00;6.778749291090868e-05;0.0;0.0;1.9349255378207753;15.5
2021-04-03 04:00:00;6.942092647502694e-05;0.0;0.0;1.922123161607044;15.5
2021-04-03 04:15:00;7.105436003914521e-05;0.0;0.0;2.1393769329965733;20.7
2021-04-03 04:30:00;7.268779360326353e-05;0.0;0.0;2.854674730876184;21.5
2021-04-03 04:45:00;7.432122716738181e-05;0.0;0.0;3.250031425354548;15.9
2021-04-03 05:00:00;7.554630234047053e-05;0.0;0.0;3.1454170502008663;17.9
2021-04-03 05:15:00;7.71797359045888e-05;0.0306882388195736;0.0;3.5061004707667016;17.9
2021-04-03 05:30:00;7.881316946870706e-05;0.1574798821313252;0.0;3.4602359057241094;17.5
2021-04-03 05:45:00;8.04466030328254e-05;0.2842715254430769;0.0;3.854374045133009;21.5
2021-04-03 06:00:00;8.208003659694366e-05;0.4110631687548285;0.0;4.24541696859582;21.5
2021-04-03 06:15:00;8.330511177003235e-05;0.5190737552441664;0.0;4.103535419021854;21.5
2021-04-03 06:30:00;8.493854533415062e-05;0.5681595522132633;0.0;3.8883782365612123;21.5
2021-04-03 06:45:00;8.657197889826893e-05;0.61724534918236;0.0;3.7466723142505383;21.5
2021-04-03 07:00:00;8.820541246238715e-05;0.6663311461514568;0.0;3.9024036655074994;16.7
2021-04-03 07:15:00;8.98388460265055e-05;0.6898666174833403;0.0;3.731205179677435;15.5
2021-04-03 07:30:00;9.10639211995942e-05;0.6330889791374912;0.0;3.6235711323409636;19.9
2021-04-03 07:45:00;8.003824464179575e-05;0.5763113407916419;0.0;4.028289149212129;21.5
2021-04-03 08:00:00;5.0228082096637154e-05;0.5195337024457928;0.0;3.888936596110092;21.5
2021-04-03 08:15:00;5.512838278899198e-05;0.4583971825679175;0.0;3.6758794612687997;21.5
2021-04-03 08:30:00;6.125375865443556e-05;0.3835335928535913;0.0;3.485808428517847;21.5
2021-04-03 08:45:00;0.0003144359610926;0.3086700031392651;0.0;3.727239275019475;21.5
2021-04-03 09:00:00;0.00038283599159;0.2338064134249389;0.0;3.7959446264981462;21.5
2021-04-03 09:15:00;0.0001582388765238;0.1776043300322488;0.0;3.573681134777292;21.5
2021-04-03 09:30:00;6.982928486605652e-05;0.180281600787693;0.0;3.3748203830171555;21.5
2021-04-03 09:45:00;0.0001163821414432;0.1829588715431372;0.0;3.388075414401244;21.5
2021-04-03 10:00:00;0.0002072418834474;0.1856361422985814;0.0;3.7417944579365234;21.5
2021-04-03 10:15:00;0.0002817672898103;0.1932504517823012;0.0;3.5329286490890257;21.5
2021-04-03 10:30:00;0.0002348060748418;0.2164709634978206;0.0;3.3219769316950494;21.5
2021-04-03 10:45:00;6.901256808399741e-05;0.23969147521334;0.0;3.141909357511523;21.5
2021-04-03 11:00:00;4.941136531457801e-05;0.2629119869288595;0.0;3.5554317786997967;21.5
2021-04-03 11:15:00;5.717017474413988e-05;0.2885321105054528;0.0;3.564359502331668;21.5
2021-04-03 11:30:00;4.8186290141489294e-05;0.3217517660321551;0.0;3.3456495949539793;21.5
2021-04-03 11:45:00;5.308659083384416e-05;0.3549714215588575;0.0;3.147916973135676;21.5
2021-04-03 12:00:00;6.411226739164255e-05;0.3881910770855598;0.0;3.0523039758458137;21.5
2021-04-03 12:15:00;6.982928486605652e-05;0.4354865347185397;0.0;3.41423130523146;21.5
2021-04-03 12:30:00;7.268779360326353e-05;0.527443660778083;0.0;3.2529595214463556;21.5
2021-04-03 12:45:00;0.0002184717392007;0.6194007868376263;0.0;3.057863438175755;21.5
2021-04-03 13:00:00;0.0003685434479041;0.7113579128971697;0.0;2.908975968416352;21.5
2021-04-03 13:15:00;0.0002072418834474;0.7824884354576395;0.0;2.8727335059979144;21.5
2021-04-03 13:30:00;3.910031594108137e-05;0.787413013784638;0.0;3.2541433250093466;20.7
2021-04-03 13:45:00;3.756897197472047e-05;0.7923375921116456;0.0;3.1077265513143106;20.3
2021-04-03 14:00:00;3.5425090421815225e-05;0.7972621704386531;0.0;2.8963604348149996;21.5
2021-04-03 14:15:00;4.246927266707532e-05;0.7893100111304583;0.0;2.721561110575143;21.5
2021-04-03 14:30:00;4.124419749398661e-05;0.7403467036730486;0.0;2.5865089442849842;21.5
2021-04-03 14:45:00;4.0631659907442247e-05;0.6913833962156388;0.0;2.9574303304677105;21.5
2021-04-03 15:00:00;4.614449818634144e-05;0.6424200887582291;0.0;2.9627156913571038;21.5
2021-04-03 15:15:00;4.410270623119361e-05;0.596256053540328;0.0;2.7837168166385045;21.5
2021-04-03 15:30:00;0.000208262779425;0.5590242415593885;0.0;2.621859120667261;21.5
2021-04-03 15:45:00;0.000251140410483;0.5217924295784491;0.0;2.4754109430669327;21.5
2021-04-03 16:00:00;0.0003144359610926;0.4845606175975095;0.0;2.507559888059966;21.5
2021-04-03 16:15:00;0.0003144359610926;0.444515682810545;0.0;2.8828361080812033;21.5
2021-04-03 16:30:00;0.000299122521429;0.3954773817745514;0.0;2.746358270428359;21.5
2021-04-03 16:45:00;9.841437223807588e-05;0.3464390807385578;0.0;2.590073260891289;21.5
2021-04-03 17:00:00;6.45206257826721e-05;0.2974007797025641;0.0;2.481305892159568;21.5
2021-04-03 17:15:00;6.492898417370168e-05;0.2445643040611119;0.0;2.3554180012877777;21.5
2021-04-03 17:30:00;7.023764325708608e-05;0.1795623699305648;0.0;2.645764346705612;21.5
2021-04-03 17:45:00;7.391286877635224e-05;0.114560435800136;0.0;2.7644729188625212;21.5
2021-04-03 18:00:00;0.0002766628099224;0.0495585016695889;2000.0;2.6432116002900305;21.5
2021-04-03 18:15:00;0.0002817672898103;0.0;1.0;2.506080166308924;21.5
2021-04-03 18:30:00;0.0002807463938327;0.0;1.0;2.379719353682059;21.5
2021-04-03 18:45:00;0.0002756419139448;0.0;1.0;2.318411358587886;21.5
2021-04-03 19:00:00;7.799645268664792e-05;0.0;1.0;2.7398916475202593;21.5
2021-04-03 19:15:00;5.798689152619899e-05;0.0;1.0;2.692331569782953;21.5
2021-04-03 19:30:00;8.943048763547592e-05;0.0;1.0;2.556184973533569;21.5
2021-04-03 19:45:00;5.757853313516941e-05;0.0;1.0;2.432723901297449;21.5
2021-04-03 20:00:00;0.0001470090207706;0.0;1.0;2.327151261189696;21.5
2021-04-03 20:15:00;0.0001490508127256;0.0;1.0;2.3887373448538605;21.5
2021-04-03 20:30:00;0.0001664060443443;0.0;1.0;2.775556936091899;21.5
2021-04-03 20:45:00;0.0001633433564117;0.0;1.0;2.6566645661615955;21.5
2021-04-03 21:00:00;6.166211704546511e-05;0.0;1.0;2.53384346863294;21.5
2021-04-03 21:15:00;5.0636440487666735e-05;0.0;1.0;2.421630837344182;21.5
2021-04-03 21:30:00;5.431166600693285e-05;0.0;1.0;2.319432037591406;21.5
2021-04-03 21:45:00;5.635345796208072e-05;0.0;1.0;2.5442414137207785;21.5
2021-04-03 22:00:00;5.431166600693285e-05;0.0;1.0;2.79165450548672;21.5
2021-04-03 22:15:00;5.145315726972588e-05;0.0;1.0;2.6643525708530857;21.5
2021-04-03 22:30:00;5.390330761590328e-05;0.0;1.0;2.5482424207730014;20.7
2021-04-03 22:45:00;5.676181635311029e-05;0.0;1.0;2.442660968183582;15.5
2021-04-03 23:00:00;5.5945099571051125e-05;0.0;1.0;2.359945719094537;15.5
2021-04-03 23:15:00;4.206091427604574e-05;0.0;1.0;2.2824380129027673;15.5
2021-04-03 23:30:00;4.614449818634144e-05;0.0;1.0;2.210950234042777;15.5
2021-04-03 23:45:00;6.45206257826721e-05;0.0;1.0;2.1454393947073984;15.5
2021-04-04 00:00:00;2.991225214291604e-05;0.0;1.0;2.0967871150230866;15.5
2021-04-04 00:15:00;3.042270013170299e-05;0.0;1.0;2.050138910022156;15.5
2021-04-04 00:30:00;2.970807294740124e-05;0.0;1.0;2.0064407876843946;15.5
2021-04-04 00:45:00;3.0831058522732555e-05;0.0;1.0;1.9658805204897307;15.5
2021-04-04 01:00:00;2.603284742813511e-05;0.0;1.0;1.9348372164233607;15.5
2021-04-04 01:15:00;2.981016254515864e-05;0.0;1.0;1.9046912066630493;15.5
2021-04-04 01:30:00;4.410270623119361e-05;0.0;1.0;1.8760251926958544;15.5
2021-04-04 01:45:00;4.3694347840164026e-05;0.0;1.0;1.848976885144302;15.5
2021-04-04 02:00:00;2.817672898104036e-05;0.0;1.0;1.8230481026314376;15.5
2021-04-04 02:15:00;3.1851954500306495e-05;0.0;1.0;1.7985312361052783;15.5
2021-04-04 02:30:00;3.052478972946038e-05;0.0;1.0;1.775259335724318;15.5
2021-04-04 02:45:00;3.9202405538838745e-05;0.0;1.0;1.7531021411943895;15.5
2021-04-04 03:00:00;3.021852093618821e-05;0.0;1.0;1.7332403067487139;15.5
2021-04-04 03:15:00;3.205613369582127e-05;0.0;1.0;1.713979434084731;15.5
2021-04-04 03:30:00;2.9299714556371672e-05;0.0;1.0;1.6953957153095647;15.5
2021-04-04 03:45:00;3.6037628008359584e-05;0.0;1.0;1.677483455933536;15.5
2021-04-04 04:00:00;2.991225214291604e-05;0.0;0.0;1.786197054900694;19.1
2021-04-04 04:15:00;3.328120886890998e-05;0.0;0.0;2.3654128369960032;21.1
2021-04-04 04:30:00;3.450628404199871e-05;0.0;0.0;2.96877147421939;18.3
2021-04-04 04:45:00;4.0631659907442247e-05;0.0;0.0;2.949424821363973;15.5
2021-04-04 05:00:00;2.7564191394496e-05;0.0;0.0;2.8119635286794264;15.5
2021-04-04 05:15:00;3.348538806442477e-05;0.0317747150319257;0.0;2.6877634563096215;15.5
2021-04-04 05:30:00;3.215822329357867e-05;0.1676705787837594;0.0;2.8478664411550696;21.1
2021-04-04 05:45:00;3.70585239859335e-05;0.3035664425355931;0.0;3.4810874412055615;21.5
2021-04-04 06:00:00;3.358747766218217e-05;0.4394623062874268;0.0;3.980821510947051;21.5
2021-04-04 06:15:00;3.1035237718247346e-05;0.5532022038300667;0.0;3.8654246451479026;21.5
2021-04-04 06:30:00;3.43021048464839e-05;0.5942011932418692;0.0;3.6424792978046963;21.5
2021-04-04 06:45:00;3.83856887567796e-05;0.6352001826535971;0.0;3.4443177452399585;21.5
2021-04-04 07:00:00;3.1851954500306495e-05;0.6761991720653998;0.0;3.6553427577323916;21.5
2021-04-04 07:15:00;3.30770296733952e-05;0.7125470007705654;0.0;3.704134436274258;21.5
2021-04-04 07:30:00;4.410270623119361e-05;0.7335951984931054;0.0;3.4915570493454133;21.5
2021-04-04 07:45:00;3.501673203078567e-05;0.7546433962156454;0.0;3.29918002472851;21.5
2021-04-04 08:00:00;4.3694347840164026e-05;0.7756915939381853;0.0;3.3325513549378614;21.5
2021-04-04 08:15:00;0.0001572179805463;0.7940996070093345;0.0;3.6541242393480236;21.5
2021-04-04 08:30:00;0.0001592597725014;0.8038062758640402;0.0;3.458792785498131;21.5
2021-04-04 08:45:00;8.04466030328254e-05;0.813512944718746;0.0;3.2624405174772186;21.5
2021-04-04 09:00:00;5.349494922487371e-05;0.8232196135734517;0.0;3.0630513434054287;21.5
2021-04-04 09:15:00;4.491942301325275e-05;0.8306159607865519;0.0;3.346108174809683;21.5
2021-04-04 09:30:00;6.043704187237642e-05;0.8303834806929419;0.0;3.4121047535081814;21.5
2021-04-04 09:45:00;6.002868348134684e-05;0.830151000599332;0.0;3.211288167047497;21.5
2021-04-04 10:00:00;4.7777931750459726e-05;0.829918520505722;0.0;3.013494864339654;21.5
2021-04-04 10:15:00;9.473914671886036e-05;0.8301797996518187;0.0;2.846243630684859;21.5
2021-04-04 10:30:00;5.880360830825814e-05;0.8320746374040378;0.0;3.1728377486944446;21.5
2021-04-04 10:45:00;9.678093867394922e-05;0.8339694751562569;0.0;3.2027699279505897;21.5
2021-04-04 11:00:00;0.0002827881857878;0.835864312908476;0.0;2.99657774556667;21.5
2021-04-04 11:15:00;0.0002633911622139;0.8366433140215199;0.0;2.8133295981583992;21.5
2021-04-04 11:30:00;0.0001551761885911;0.8337235640286546;0.0;2.6482389834652347;21.5
2021-04-04 11:45:00;0.0001623224604341;0.8308038140357892;0.0;2.8612216384590723;21.5
2021-04-04 12:00:00;7.636301912252962e-05;0.8278840640429237;0.0;2.997639454744315;21.5
2021-04-04 12:15:00;0.0001225075173087;0.8263694862867093;0.0;2.814661669690795;21.5
2021-04-04 12:30:00;9.51475051098899e-05;0.8295217163731847;0.0;2.649192555270742;21.5
2021-04-04 12:45:00;4.900300692354844e-05;0.8326739464596601;0.0;2.4995013183820043;21.5
2021-04-04 13:00:00;4.696121496840061e-05;0.8358261765461354;0.0;2.5869286297091736;21.5
2021-04-04 13:15:00;5.0228082096637154e-05;0.8368746342646737;0.0;2.9234342316527058;21.5
2021-04-04 13:30:00;6.32955506095834e-05;0.830922643911067;0.0;2.772609366734564;21.5
2021-04-04 13:45:00;7.881316946870706e-05;0.8249706535574605;0.0;2.626212657298698;21.5
2021-04-04 14:00:00;0.0003215822329357;0.8190186632038539;0.0;2.5125119744794806;21.5
2021-04-04 14:15:00;0.0002307224909316;0.8114014920517019;0.0;2.4267501016446347;21.5
2021-04-04 14:30:00;5.676181635311029e-05;0.798232619652374;0.0;2.823264031834693;21.5
2021-04-04 14:45:00;5.390330761590328e-05;0.7850637472530462;0.0;2.836270193888637;21.5
2021-04-04 15:00:00;5.512838278899198e-05;0.7718948748537183;0.0;2.7048584502223387;21.5
2021-04-04 15:15:00;6.002868348134684e-05;0.7559016433117045;0.0;2.583393990807064;21.5
2021-04-04 15:30:00;6.288719221855384e-05;0.7304738205999127;0.0;2.47270065018908;21.5
2021-04-04 15:45:00;5.757853313516941e-05;0.7050459978880746;0.0;2.644989567066882;21.5
2021-04-04 16:00:00;5.553674118002157e-05;0.6796181751762367;4000.0;2.9289202910294416;21.5
2021-04-04 16:15:00;0.0001878448598735;0.6465752293159094;1.0;2.786219747176348;21.5
2021-04-04 16:30:00;0.0002021374035595;0.5880452410171504;1.0;2.6563496654799392;21.5
2021-04-04 16:45:00;0.0002225553231109;0.5295152527183914;1.0;2.538408652693747;21.5
2021-04-04 17:00:00;0.0002307224909316;0.4709852644196324;1.0;2.5409466190959384;21.5
2021-04-04 17:15:00;0.0001204657253536;0.4014440851622107;1.0;2.9514845420899714;21.5
2021-04-04 17:30:00;0.0001551761885911;0.2949782014326411;1.0;2.8534678463922045;21.5
2021-04-04 17:45:00;8.738869568032805e-05;0.1885123177030714;1.0;2.715112526056066;21.5
2021-04-04 18:00:00;0.000112298557533;0.0820464339735018;1.0;2.593461100709073;21.5
2021-04-04 18:15:00;5.2269874051785e-05;0.0;1.0;2.4875517390802835;21.5
2021-04-04 18:30:00;5.349494922487371e-05;0.0;1.0;2.8539934587192586;21.5
2021-04-04 18:45:00;5.0636440487666735e-05;0.0;1.0;2.8964815280275586;21.5
2021-04-04 19:00:00;4.981972370560757e-05;0.0;1.0;2.747748107980811;21.5
2021-04-04 19:15:00;0.0001214866213311;0.0;1.0;2.6134549526312907;21.5
2021-04-04 19:30:00;0.0001541552926135;0.0;1.0;2.4917636253447926;21.5
2021-04-04 19:45:00;0.0001541552926135;0.0;1.0;2.65422685968204;21.5
2021-04-04 20:00:00;0.000126591101219;0.0;1.0;2.9217566059891955;21.5
2021-04-04 20:15:00;6.615405934679038e-05;0.0;1.0;2.7700542680580664;21.5
2021-04-04 20:30:00;6.370390900061299e-05;0.0;1.0;2.6326319293811777;21.5
2021-04-04 20:45:00;7.432122716738181e-05;0.0;1.0;2.50797265355213;21.5
2021-04-04 21:00:00;6.084540026340598e-05;0.0;1.0;2.466400725762741;21.5
2021-04-04 21:15:00;5.880360830825814e-05;0.0;1.0;2.8787275711058644;21.5
2021-04-04 21:30:00;5.839524991722856e-05;0.0;1.0;2.7986574002233247;21.5
2021-04-04 21:45:00;5.512838278899198e-05;0.0;1.0;2.6567364567441065;21.5
2021-04-04 22:00:00;5.431166600693285e-05;0.0;1.0;2.5245777602379476;21.5
2021-04-04 22:15:00;5.390330761590328e-05;0.0;1.0;2.405181663024984;19.9
2021-04-04 22:30:00;5.145315726972588e-05;0.0;1.0;2.2969242167269845;15.5
2021-04-04 22:45:00;5.2269874051785e-05;0.0;1.0;2.198545574820522;15.5
2021-04-04 23:00:00;3.368956725993956e-05;0.0;1.0;2.1066428684955434;15.5
2021-04-04 23:15:00;3.062687932721778e-05;0.0;1.0;2.023339194847726;15.5
2021-04-04 23:30:00;3.093314812048995e-05;0.0;1.0;1.9475350329744092;15.5
2021-04-04 23:45:00;3.522091122630044e-05;0.0;1.0;1.8783811827059198;15.5
2021-04-05 00:00:00;4.7777931750459726e-05;0.0;1.0;1.811076138661944;15.5
2021-04-05 00:15:00;4.165255588501617e-05;0.0;1.0;1.7501873544551578;15.5
2021-04-05 00:30:00;3.71606135836909e-05;0.0;1.0;1.6946641808737535;15.5
2021-04-05 00:45:00;3.1954044098063884e-05;0.0;1.0;1.6438009247333385;15.5
2021-04-05 01:00:00;3.0831058522732555e-05;0.0;1.0;1.5910041909343542;15.5
2021-04-05 01:15:00;3.2668671282365624e-05;0.0;1.0;1.5435080620927921;15.5
2021-04-05 01:30:00;3.654807599714653e-05;0.0;1.0;1.5001763524844611;15.5
2021-04-05 01:45:00;4.0631659907442247e-05;0.0;1.0;1.4603415239335271;15.5
2021-04-05 02:00:00;3.0831058522732555e-05;0.0;1.0;1.418293345663188;15.5
2021-04-05 02:15:00;3.317911927115259e-05;0.0;1.0;1.380414687496968;15.5
2021-04-05 02:30:00;3.613971760611698e-05;0.0;1.0;1.3457590675638638;15.5
2021-04-05 02:45:00;4.451106462222316e-05;0.0;1.0;1.3137852548553062;15.5
2021-04-05 03:00:00;4.0733749505199655e-05;0.0;1.0;1.2772172891558407;15.5
2021-04-05 03:15:00;3.062687932721778e-05;0.0;1.0;1.2445676391066305;15.5
2021-04-05 03:30:00;3.011643133843081e-05;0.0;1.0;1.2147512153213909;15.5
2021-04-05 03:45:00;3.2668671282365624e-05;0.0;1.0;1.1871973151317599;15.5
2021-04-05 04:00:00;3.971285352762569e-05;0.0;0.0;1.159883104325558;16.7
2021-04-05 04:15:00;3.9202405538838745e-05;0.0;0.0;1.5969485153813634;21.5
2021-04-05 04:30:00;3.30770296733952e-05;0.0;0.0;2.299410046879539;21.5
2021-04-05 04:45:00;3.16477753047917e-05;0.0;0.0;2.937347125303488;21.5
2021-04-05 05:00:00;3.481255283527085e-05;0.0;0.0;3.355336771861444;21.5
2021-04-05 05:15:00;4.410270623119361e-05;0.0013032723536626;0.0;3.1739310399615444;21.5
2021-04-05 05:30:00;3.961076392986833e-05;0.0070802776905735;0.0;2.9610855608689737;21.5
2021-04-05 05:45:00;3.011643133843081e-05;0.0128572830274844;0.0;2.7688870276615827;21.5
2021-04-05 06:00:00;3.062687932721778e-05;0.0186342883643953;0.0;2.594333835763129;17.9
2021-04-05 06:15:00;3.30770296733952e-05;0.0250002825423129;0.0;2.4377317351160914;15.5
2021-04-05 06:30:00;3.675225519266132e-05;0.0333920639858481;0.0;2.2997715486738666;16.7
2021-04-05 06:45:00;3.899822634332397e-05;0.0417838454293833;0.0;2.636489178934132;21.5
2021-04-05 07:00:00;3.236240248909345e-05;0.0501756268729186;0.0;2.9672278391891402;21.5
2021-04-05 07:15:00;3.70585239859335e-05;0.0704664579469063;0.0;2.7849918748885685;21.5
2021-04-05 07:30:00;0.0003695643438816;0.1317637092954101;0.0;2.611016574510692;21.5
2021-04-05 07:45:00;0.000392024055388;0.1930609606439139;0.0;2.4537675121545295;16.7
2021-04-05 08:00:00;0.0004798456109625;0.2543582119924178;0.0;2.3066146889579797;21.5
2021-04-05 08:15:00;0.0001071940776452;0.3060604509261329;0.0;2.618397828247122;21.5
2021-04-05 08:30:00;0.0001327164770844;0.3246313607694523;0.0;2.679513767523105;21.5
2021-04-05 08:45:00;0.0003777315117022;0.343202270612738;0.0;2.514935291453019;21.5
2021-04-05 09:00:00;0.0003930449513654;0.3617731804560574;0.0;2.3479343602519975;21.5
2021-04-05 09:15:00;0.0003910031594107;0.3723617494791554;0.0;2.2101521833551883;21.5
2021-04-05 09:30:00;0.0005638735170848;0.3553332075687109;0.0;2.0901847225411094;21.5
2021-04-05 09:45:00;0.0005679897696663;0.3383046656582665;0.0;2.4217121306701554;21.5
2021-04-05 10:00:00;0.0003746688237695;0.321276123747822;0.0;2.4871276518984655;21.5
2021-04-05 10:15:00;0.0005536972259806;0.3037338120380107;0.0;2.3345997760724133;21.5
2021-04-05 10:30:00;0.0005412749637251;0.2844104666228998;0.0;2.1974424387407696;21.5
2021-04-05 10:45:00;0.0003767106157246;0.2650871212077889;0.0;2.0733621808445273;21.5
2021-04-05 11:00:00;0.0003726270318143;0.245763775792678;0.0;1.9508101562037572;21.5
2021-04-05 11:15:00;0.000380794199635;0.2218911915294136;0.0;2.002398732137134;21.5
2021-04-05 11:30:00;0.000392024055388;0.1822170886725928;0.0;2.3813751935677807;21.5
2021-04-05 11:45:00;0.0003899822634331;0.1425429858157719;0.0;2.2557967565237687;21.5
2021-04-05 12:00:00;0.0003665016559488;0.1028688829589511;5000.0;2.110039625011792;21.5
2021-04-05 12:15:00;0.0003797733036573;0.0709234995290908;1.0;1.985646340707744;21.5
2021-04-05 12:30:00;0.0003675225519265;0.0658764316903963;1.0;1.8738197304691215;21.5
2021-04-05 12:45:00;0.0003705852398591;0.0608293638517017;1.0;1.7725903526211606;21.5
2021-04-05 13:00:00;0.0003675225519265;0.0557822960130071;1.0;1.78189110215591;21.5
2021-04-05 13:15:00;0.0003665016559488;0.0532466057821263;1.0;2.192340583933477;21.5
2021-04-05 13:30:00;0.0003685434479041;0.0594685730186348;1.0;2.091933055501575;21.5
2021-04-05 13:45:00;0.0003899822634331;0.0656905402551433;1.0;1.9683395337056353;21.5
2021-04-05 14:00:00;0.0003736479277919;0.0719125074916519;1.0;1.8837428555056193;21.5
2021-04-05 14:15:00;0.0003644598639938;0.0759228750820511;1.0;1.7835643796507892;21.5
2021-04-05 14:30:00;0.0003573135921508;0.0722056933702439;1.0;1.6910330137926202;21.5
2021-04-05 14:45:00;0.0003593553841058;0.0684885116584367;1.0;1.6071597270114306;21.5
2021-04-05 15:00:00;5.145315726972588e-05;0.0647713299466294;1.0;1.7839550840584264;21.5
2021-04-05 15:15:00;3.695643438817612e-05;0.0606409446616599;1.0;2.0803795302257235;21.5
2021-04-05 15:30:00;4.941136531457801e-05;0.0550639222009727;1.0;1.9560102287176429;21.5
2021-04-05 15:45:00;5.267823244281458e-05;0.0494868997402854;1.0;1.8435275253918373;21.5
2021-04-05 16:00:00;4.6552856577371e-05;0.0439098772795982;1.0;1.76481502268392;21.5
2021-04-05 16:15:00;3.98149431253831e-05;0.0394485590342185;1.0;1.6704188125217667;21.5
2021-04-05 16:30:00;4.287763105810488e-05;0.0389011059105562;1.0;1.5832997213574778;21.5
2021-04-05 16:45:00;4.124419749398661e-05;0.0383536527868939;1.0;1.5043392335557038;21.5
2021-04-05 17:00:00;4.981972370560757e-05;0.0378061996632317;1.0;1.6340040555766604;21.5
2021-04-05 17:15:00;0.0001082149736227;0.0353103861411445;1.0;2.011192364082694;21.5
2021-04-05 17:30:00;8.98388460265055e-05;0.0259661862496111;1.0;1.8982411272154522;21.5
2021-04-05 17:45:00;7.146271843017481e-05;0.0166219863580607;1.0;1.7863177045084795;21.5
2021-04-05 18:00:00;9.188063798165334e-05;0.0072777864665103;1.0;1.7050253958969626;21.5
2021-04-05 18:15:00;0.0001102567655779;0.0;1.0;1.61792645285333;21.5
2021-04-05 18:30:00;8.289675337900276e-05;0.0;1.0;1.5377890630921105;21.5
2021-04-05 18:45:00;9.024720441753506e-05;0.0;1.0;1.4650923819984352;21.5
2021-04-05 19:00:00;5.921196669928769e-05;0.0;1.0;1.4084972140734233;21.5
2021-04-05 19:15:00;5.512838278899198e-05;0.0;1.0;1.79628136018779;21.5
2021-04-05 19:30:00;7.75880942956184e-05;0.0;1.0;1.925134688684597;21.5
2021-04-05 19:45:00;7.432122716738181e-05;0.0;1.0;1.8215747832000948;21.5
2021-04-05 20:00:00;4.0631659907442247e-05;0.0;1.0;1.7360558745613226;21.5
2021-04-05 20:15:00;5.267823244281458e-05;0.0;1.0;1.6572477858641708;21.5
2021-04-05 20:30:00;5.839524991722856e-05;0.0;1.0;1.585301763347692;21.5
2021-04-05 20:45:00;6.043704187237642e-05;0.0;1.0;1.5198747251574327;21.5
2021-04-05 21:00:00;5.9620325090317305e-05;0.0;1.0;1.4657168350643983;21.5
2021-04-05 21:15:00;5.186151566075542e-05;0.0;1.0;1.4899389389621032;19.1
2021-04-05 21:30:00;4.246927266707532e-05;0.0;1.0;1.9611087976614492;21.5
2021-04-05 21:45:00;4.287763105810488e-05;0.0;1.0;1.9341349687750047;21.5
2021-04-05 22:00:00;4.410270623119361e-05;0.0;0.0;1.8471747014336615;21.5
2021-04-05 22:15:00;5.349494922487371e-05;0.0;0.0;1.7671853823714512;20.3
2021-04-05 22:30:00;4.900300692354844e-05;0.0;0.0;1.6941558112104753;15.5
2021-04-05 22:45:00;3.021852093618821e-05;0.0;0.0;1.62767650034015;15.5
